id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
50879850,Ведущий специалист-эксперт по работе с задолженностью управления персонифицированного учета,35000,0,rub,"['Бухгалтерия, финансы, аудит', 'Юриспруденция', 'Банки, инвестиции, лизинг']","['Расчет себестоимости', 'Учет заработной платы', 'Договорное право', 'Залоги и проблемная задолженность']",Калуга,[],[],[],"Калуга, улица Академика Королёва, 22",4887815,,более 5000,62.0,Социальный фонд России,Без опыта,Полный рабочий день,Не имеет значения,54.512253,36.240383,https://kaluga.superjob.ru/vakansii/veduschij-specialist-ekspert-po-rabote-s-zadolzhennostyu-upravleniya-personificirovannogo-ucheta-50879850.html
51119745,"Главный специалист-эксперт, Консультант отдела по работе с задолженностью",50000,55000,rub,"['Банки, инвестиции, лизинг']",['Залоги и проблемная задолженность'],Ступино,[],[],[],"Московская область, Ступино, улица Тимирязева, 15А",4887815,,более 5000,62.0,Социальный фонд России,От 1 года,Полный рабочий день,Среднее специальное,54.891029,38.081139,https://stupino.superjob.ru/vakansii/glavnyj-specialist-ekspert-51119745.html
51119752,"Главный специалист-эксперт, Консультант отдела по работе с задолженностью",50000,55000,rub,"['Банки, инвестиции, лизинг']",['Залоги и проблемная задолженность'],Кашира,[],[],[],"Московская область, Кашира, Стрелецкая улица, 70",4887815,,более 5000,62.0,Социальный фонд России,От 1 года,Полный рабочий день,Высшее,54.82579,38.147667,https://kashira.superjob.ru/vakansii/glavnyj-specialist-ekspert-51119752.html
50316016,"Старший кассир операционной кассы, Кассир в банк",0,0,rub,"['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг', 'Продажи']","['Кассовые операции', 'Продажа банковских продуктов', 'Расчёты и обработка платежей, касса', 'Товары народного потребления', 'Другое']",Симферополь,[],[],[],"Республика Крым, Симферополь, Севастопольская улица, 13",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее,44.943153,34.096786,https://simferopol.superjob.ru/vakansii/starshij-kassir-operacionnoj-kassy-50316016.html
50315987,"Менеджер по работе с клиентами, Специалист отдела по работе с физическими лицами",48000,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Продажа банковских продуктов', 'Расчёты и обработка платежей, касса', 'Начало карьеры, мало опыта', 'Товары народного потребления', 'Услуги для бизнеса']",Евпатория,[],[],[],"Республика Крым, Евпатория, улица Некрасова, 41",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,45.195801,33.357079,https://evpatoriya.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-50315987.html
50313861,"Менеджер по работе с клиентами, Специалист по обслуживанию юридических лиц",48000,0,rub,"['Банки, инвестиции, лизинг']","['Вклады', 'Кредитование физических лиц', 'Кредитование юридических лиц', 'Продажа банковских продуктов', 'Расчёты и обработка платежей, касса']",Симферополь,[],[],[],"Республика Крым, Симферополь, улица Куйбышева, 1А",3610126,,500 — 1000,10.0,ГЕНБАНК,От 1 года,Полный рабочий день,Среднее специальное,44.959702,34.109913,https://simferopol.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-50313861.html
50315962,"Менеджер по работе с клиентами, Главный специалист отдела по обслуживанию физических лиц",56000,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Кредитование физических лиц', 'Кредитование юридических лиц', 'Продажа банковских продуктов', 'Товары народного потребления', 'Услуги для бизнеса']",Ялта,[],[],[],"Республика Крым, Ялта, улица Гоголя, 24",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,44.490273,34.154362,https://yalta.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-50315962.html
50315938,"Специалист отдела по обслуживанию физических лиц, Менеджер по работе с клиентами",0,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Кредитование физических лиц', 'Продажа банковских продуктов', 'Расчёты и обработка платежей, касса', 'Товары народного потребления', 'Услуги для бизнеса']",Симферополь,[],[],[],,3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,,,https://simferopol.superjob.ru/vakansii/specialist-otdela-po-obsluzhivaniyu-fizicheskih-lic-50315938.html
45940677,Начинающий специалист,46000,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Продажа банковских продуктов', 'Услуги для бизнеса', 'Другое']",Чебоксары,[],[],[],"Чувашская Республика — Чувашия, Чебоксары, Президентский бульвар, 27А",235578,,более 5000,62.0,Банк ВТБ,Без опыта,Полный рабочий день,Не имеет значения,56.133739,47.243191,https://cheboksary.superjob.ru/vakansii/nachinayuschij-specialist-45940677.html
51598624,Специалист отдела сопровождения и учета кредитных операций КИБ,0,0,rub,"['Банки, инвестиции, лизинг']","['Кредитование физических лиц', 'Кредитование юридических лиц']",Москва,[],[],[],"Москва, Пресненская набережная, 10с1",235578,,более 5000,62.0,Банк ВТБ,От 3 лет,Полный рабочий день,Не имеет значения,55.748913,37.535477,https://www.superjob.ru/vakansii/specialist-otdela-soprovozhdeniya-i-ucheta-kreditnyh-operacij-kib-51598624.html
