id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51593793,Практикант / стажёр Документовед,0,0,rub,"['Административная работа, секретариат, АХО', 'IT, Интернет, связь, телеком']","['Делопроизводство', 'Начало карьеры, мало опыта', 'Ввод данных, систематизация', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4942669,,менее 50,3.0,Росатом,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/praktikant-51593793.html
51596924,Стажер в IT отдел,0,0,rub,"['IT, Интернет, связь, телеком']","['Начало карьеры, мало опыта']",Москва,[],[],[],,4942854,,менее 50,4.0,Аэрофлот,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-v-it-otdel-51596924.html
51698248,Senior Python-разработчик,0,575000,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование', 'Нейросети / Искусственный интеллект', 'AI']",Москва,[],[],[],,4942874,,менее 50,5.0,Точка банк,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/senior-python-razrabotchik-51698248.html
51646103,Project менеджер,0,0,rub,"['IT, Интернет, связь, телеком']",['Управление проектами'],Москва,[],[],[],,4944790,,менее 50,0.0,Лаборатория Касперского,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/project-menedzher-51646103.html
51646140,Стажёр аналитик продаж в департамент розничных продаж,0,0,rub,"['IT, Интернет, связь, телеком', 'Продажи']","['Аналитика', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4905642,,менее 50,13.0,Альфа-Банк: Старт карьеры,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazhjor-analitik-prodazh-v-departament-roznichnyh-prodazh-51646140.html
51646147,Контент-креатор стажер,0,0,rub,"['IT, Интернет, связь, телеком']",['Контент'],Москва,[],[],[],,4935016,,менее 50,7.0,Duolingo,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/kontent-kreator-stazher-51646147.html
51668617,Младший QA-инженер,0,0,rub,"['IT, Интернет, связь, телеком']","['Тестирование, QA']",Москва,[],[],[],,4904563,,более 5000,2.0,VK: Старт карьеры,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/mladshij-qa-inzhener-51668617.html
51690993,Младший менеджер проектов,0,0,rub,"['IT, Интернет, связь, телеком']","['Начало карьеры, мало опыта']",Москва,[],[],[],,4905942,,более 5000,13.0,OZON: Старт карьеры,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/mladshij-menedzher-proektov-51690993.html
51692814,Стажер DATA SCIENTIST,0,0,rub,"['IT, Интернет, связь, телеком']","['Начало карьеры, мало опыта', 'Data Science', 'Нейросети / Искусственный интеллект', 'AI']",Москва,[],[],[],,4907133,,менее 50,4.0,МТС: Старт карьеры,Без опыта,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/stazher-data-scientist-51692814.html
51697899,UX-Исследователь (Middle),92000,105000,rub,"['Дизайн', 'IT, Интернет, связь, телеком']","['Web-дизайн (UI/UX)', 'Аналитика', 'Разработка, программирование', 'Юзабилити', 'Управление продуктом']",Москва,[],[],[],"Москва, улица Петровка, 20/1",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.764221,37.617321,https://www.superjob.ru/vakansii/ux-issledovatel-51697899.html
51697901,UX-Исследователь (Junior),60000,80000,rub,"['Дизайн', 'IT, Интернет, связь, телеком']","['Web-дизайн (UI/UX)', 'Аналитика', 'Разработка и сопровождение банковского ПО', 'Юзабилити', 'Управление продуктом']",Москва,[],[],[],"Москва, улица Петровка, 20/1",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.764221,37.617321,https://www.superjob.ru/vakansii/ux-issledovatel-51697901.html
51720169,Mobile QA Fullstack engineer,0,0,rub,"['IT, Интернет, связь, телеком']","['Тестирование, QA', 'Мобильная разработка']",Москва,[],[],[],,4952362,,менее 50,4.0,Магнит: Старт Карьеры,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/mobile-qa-fullstack-engineer-51720169.html
51742427,Продакт-менеджер,0,0,rub,"['IT, Интернет, связь, телеком']",['Управление продуктом'],Москва,[],[],[],,4954737,,менее 50,8.0,SKIMS,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/prodakt-menedzher-51742427.html
51761110,Контент-маркетолог,0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Контент', 'Другое']",Москва,[],[],[],,4944476,,менее 50,15.0,КРОК,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/kontent-marketolog-51761110.html
51778987,Аналитик бренд-коммуникаций,0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Аналитика', 'Аналитика, исследование рынков']",Москва,[],[],[],,4922230,,менее 50,2.0,Сhanel,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/analitik-brend-kommunikacij-51778987.html
51754781,Продуктовый аналитик,0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Аналитика', 'Аналитика, исследование рынков']",Москва,[],[],[],,4944244,,менее 50,9.0,Контур,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/produktovyj-analitik-51754781.html
51778967,Сотрудник отдела Evaluation Infrastructure,0,0,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование', 'Другое', 'Нейросети / Искусственный интеллект', 'AI']",Москва,[],[],[],,4957440,,более 5000,8.0,Tesla,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/sotrudnik-otdela-evaluation-infrastructure-51778967.html
51780984,Стажер в IT отдел,0,0,rub,"['IT, Интернет, связь, телеком']","['Начало карьеры, мало опыта']",Москва,[],[],[],,4957726,,более 5000,6.0,Добрый,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-v-it-otdel-51780984.html
51782835,Стажер по организационному менеджменту,0,0,rub,"['Бухгалтерия, финансы, аудит', 'IT, Интернет, связь, телеком', 'Кадры, управление персоналом']","['Начало карьеры, мало опыта', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4957734,,более 5000,18.0,Disney,От 1 года,Полный рабочий день,Неполное высшее,,,https://www.superjob.ru/vakansii/stazher-po-organizacionnomu-menedzhmentu-51782835.html
51795242,Электроник,125000,125000,rub,"['IT, Интернет, связь, телеком']",['Инжиниринг'],Москва,"['Комсомольская', 'Площадь трёх вокзалов']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, Комсомольская площадь",2466656,,более 5000,3173.0,Российские железные дороги,От 1 года,Полный рабочий день,Среднее специальное,55.775326,37.655643,https://www.superjob.ru/vakansii/elektronik-51795242.html
51801616,Агент клиентской поддержки (Tier-1),80000,120000,rub,"['IT, Интернет, связь, телеком']",['AI'],Москва,[],[],[],,14449,,100 — 500,9.0,SuperJob,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/agent-klientskoj-podderzhki-51801616.html
51834938,Ведущий специалист технической поддержки,100000,100000,rub,"['IT, Интернет, связь, телеком']","['Системное администрирование', 'Техническая поддержка', 'Другое']",Москва,[],[],[],"Москва, улица Цюрупы, 3",4918378,,1000 — 5000,5.0,"ФГБНУ ""РНЦХ ИМ. АКАД. Б. В. ПЕТРОВСКОГО""",От 3 лет,Полный рабочий день,Среднее специальное,55.6689,37.577713,https://www.superjob.ru/vakansii/veduschij-specialist-tehnicheskoj-podderzhki-51834938.html
51852881,Инженер-программист,0,0,rub,"['IT, Интернет, связь, телеком']","['DevOps', 'Управление разработкой']",Москва,[],[],[],,4961508,,менее 50,0.0,Википедия,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-programmist-51852881.html
51865215,Стажер-специалист по искусственному интеллекту,0,0,rub,"['IT, Интернет, связь, телеком']","['Интернет, создание и поддержка сайтов', 'Нейросети / Искусственный интеллект', 'AI']",Москва,[],[],[],,4962080,,менее 50,0.0,Netflix,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-specialist-po-iskusstvennomu-intellektu-51865215.html
51853063,Product manager,0,0,rub,"['IT, Интернет, связь, телеком']","['Аналитика', 'Управление продуктом']",Москва,[],[],[],,4961511,,менее 50,6.0,Туту,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/product-manager-51853063.html
51868742,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Бухгалтерия, финансы, аудит', 'IT, Интернет, связь, телеком']","['Казначейство', 'DevOps']",Москва,['Академическая'],['Калужско-Рижская'],['orange'],"г Москва, улица Дмитрия Ульянова, д. 12 к. 1. 12",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.689125,37.568157,https://www.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51868742.html
47821101,Инженер-электронщик / Наладчик РЭА и приборов лаб. 54,70000,0,rub,"['IT, Интернет, связь, телеком']",['Инжиниринг'],Москва,['Алтуфьево'],['Серпуховско-Тимирязевская'],['gray'],"Москва, Алтуфьевское шоссе, 79Ас2",289488,,100 — 500,5.0,Союзцветметавтоматика им. Топчаева В. П.,От 1 года,Полный рабочий день,Высшее,55.882687,37.585224,https://www.superjob.ru/vakansii/inzhener-elektronschik-47821101.html
50517186,Главный специалист отдела автоматизации,50000,55000,rub,"['IT, Интернет, связь, телеком', 'Государственная служба']","['Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО', 'Государственная гражданская служба', 'Государственные фонды']",Москва,[],[],[],,4887815,,более 5000,62.0,Социальный фонд России,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/glavnyj-specialist-otdela-avtomatizacii-50517186.html
50702038,Инженер поддержки АРМ,0,90000,rub,"['IT, Интернет, связь, телеком']","['Системное администрирование', 'Техническая поддержка', 'Другое']",Москва,[],[],[],,3001379,,более 5000,25.0,ИТ-Холдинг Т1,От 1 года,Полный рабочий день,Высшее,,,https://www.superjob.ru/vakansii/inzhener-podderzhki-arm-50702038.html
50963785,Главный специалист отдела мониторинга Информационной безопасности,90000,0,rub,"['Безопасность, службы охраны', 'IT, Интернет, связь, телеком']","['Информационная безопасность', 'Информационная безопасность']",Москва,['Телецентр'],['Монорельс (М1)'],['monorail'],"Москва, улица Академика Королёва, 15к2",3974341,,более 5000,984.0,РТРС,От 1 года,Полный рабочий день,Высшее,55.818428,37.614761,https://www.superjob.ru/vakansii/glavnyj-specialist-otdela-monitoringa-informacionnoj-bezopasnosti-50963785.html
51559518,Системный администратор Windows / Linux (офис),80000,0,rub,"['IT, Интернет, связь, телеком']",['Системное администрирование'],Москва,['Аэропорт'],['Замоскворецкая'],['green'],"Москва, улица Викторенко, 7к2",3845930,,1000 — 5000,0.0,"ФГУП ""ГосНИИАС""",От 1 года,Полный рабочий день,Среднее специальное,55.79882,37.530399,https://www.superjob.ru/vakansii/sistemnyj-administrator-windows-51559518.html
51761346,SCALA разработчик,350000,0,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование']",Москва,[],[],[],,71817,,100 — 500,21.0,ЭКО центр,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/scala-razrabotchik-51761346.html
51799251,Специалист отдела технической экспертизы,80000,80000,rub,"['IT, Интернет, связь, телеком']",['Техническая поддержка'],Москва,"['Киевская', 'Студенческая']","['Филёвская', 'Филёвская']","['blue', 'blue']","Москва, Киевская улица, 7к2",190718,,более 5000,17.0,"ПАО СК ""Росгосстрах""",От 1 года,Полный рабочий день,Не имеет значения,55.7421,37.558929,https://www.superjob.ru/vakansii/specialist-otdela-tehnicheskoj-ekspertizy-51799251.html
51825526,Сетевой инженер по ИБ,0,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Инжиниринг', 'Сетевые технологии']",Москва,[],[],[],"Москва, Верейская улица, 29с34",2631007,,более 5000,37.0,ЦЕМРОС,От 3 лет,Полный рабочий день,Не имеет значения,55.709785,37.438557,https://www.superjob.ru/vakansii/setevoj-inzhener-po-ib-51825526.html
51845773,Ведущий программист 1С,170000,180000,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование', 'Системы управления предприятием (ERP)']",Москва,['Ботанический сад'],['МЦК'],['lightpink'],"Москва, улица Вильгельма Пика",314091,,1000 — 5000,5.0,"ФГБОУ ВО РГСУ, РГСУ, РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНЫЙ УНИВЕРСИТЕТ",От 3 лет,Полный рабочий день,Не имеет значения,55.840218,37.636364,https://www.superjob.ru/vakansii/veduschij-programmist-1s-51845773.html
51699516,Администратор баз данных (DBA) Oracle,0,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Разработка, программирование', 'Системное администрирование', 'Внедрение и сопровождение ПО']",Москва,[],[],[],"Москва, Походный проезд, 3с2",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.83503,37.408318,https://www.superjob.ru/vakansii/administrator-baz-dannyh-51699516.html
51699533,Администратор баз данных (DBA) PostgreSQL,0,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Разработка, программирование', 'Системное администрирование', 'Внедрение и сопровождение ПО']",Москва,[],[],[],"Москва, Походный проезд, 3с2",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.83503,37.408318,https://www.superjob.ru/vakansii/administrator-baz-dannyh-51699533.html
51699984,Ведущий сетевой инженер,0,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Инжиниринг', 'Сетевые технологии', 'Системное администрирование', 'Телекоммуникации и связь']",Москва,"['Тушинская', 'Сходненская', 'Мякинино', 'Волоколамская']","['МЦД2', 'Таганско-Краснопресненская', 'Арбатско-Покровская', 'МЦД2']","['fuchsia', 'violet', 'darkblue', 'fuchsia']","Москва, Походный проезд, 3",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.834797,37.409763,https://www.superjob.ru/vakansii/veduschij-setevoj-inzhener-51699984.html
51700058,Дежурный сетевой инженер,0,0,rub,"['IT, Интернет, связь, телеком', 'Услуги, ремонт, сервисное обслуживание']","['Администрирование баз данных', 'Инжиниринг', 'Сетевые технологии', 'Системная интеграция', 'Телекоммуникационное оборудование и сети']",Москва,"['Тушинская', 'Сходненская', 'Мякинино', 'Волоколамская']","['МЦД2', 'Таганско-Краснопресненская', 'Арбатско-Покровская', 'МЦД2']","['fuchsia', 'violet', 'darkblue', 'fuchsia']","Москва, Походный проезд, 3",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 3 лет,Полный рабочий день,Высшее,55.834797,37.409763,https://www.superjob.ru/vakansii/dezhurnyj-setevoj-inzhener-51700058.html
51699988,Руководитель ИТ-проектов,0,0,rub,"['IT, Интернет, связь, телеком', 'Топ-персонал']","['Телекоммуникации и связь', 'Внедрение и сопровождение ПО', 'Управление проектами', 'IT, Интернет, связь, телеком']",Москва,"['Тушинская', 'Мякинино', 'Волоколамская']","['МЦД2', 'Арбатско-Покровская', 'МЦД2']","['fuchsia', 'darkblue', 'fuchsia']","Москва, Походный проезд, 3с1",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.834332,37.408463,https://www.superjob.ru/vakansii/rukovoditel-it-proektov-51699988.html
51754779,Системный аналитик,0,0,rub,"['IT, Интернет, связь, телеком']","['Аналитика', 'Системная интеграция', 'Системное администрирование']",Москва,[],[],[],,4944244,,менее 50,9.0,Контур,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/sistemnyj-analitik-51754779.html
50735545,Работник торгового зала,40000,50000,rub,"['Топ-персонал', 'IT, Интернет, связь, телеком']","['Консалтинг, стратегическое развитие', 'Внедрение и сопровождение ПО']",Москва,[],[],[],"Москва, Родионовская, 12",2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Неполное высшее,55.893852,37.389606,https://www.superjob.ru/vakansii/rabotnik-torgovogo-zala-50735545.html
51668541,Специалист по тестированию,0,0,rub,"['IT, Интернет, связь, телеком']","['Тестирование, QA']",Москва,[],[],[],,4944790,,менее 50,0.0,Лаборатория Касперского,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/specialist-po-testirovaniyu-51668541.html
51692779,Стажер Go разработчик,0,0,rub,"['IT, Интернет, связь, телеком']","['Аналитика', 'Разработка, программирование']",Москва,[],[],[],,4907133,,менее 50,4.0,МТС: Старт карьеры,Без опыта,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/stazher-go-razrabotchik-51692779.html
51698209,Контент-стратег,170000,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Контент', 'Другое']",Москва,[],[],[],,4942874,,менее 50,5.0,Точка банк,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/kontent-strateg-51698209.html
51718112,Стажер разработчик интерфейсов,0,0,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование']",Москва,[],[],[],,4905942,,более 5000,13.0,OZON: Старт карьеры,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-razrabotchik-interfejsov-51718112.html
51742361,Стажер по машинному обучению,0,0,rub,"['IT, Интернет, связь, телеком']","['Аналитика', 'Компьютерная анимация\xa0и\xa0мультимедиа', 'Начало карьеры, мало опыта', 'Мобильная разработка']",Москва,[],[],[],,4932954,,менее 50,4.0,Apple,От 1 года,Полный рабочий день,Неполное высшее,,,https://www.superjob.ru/vakansii/stazher-po-mashinnomu-obucheniyu-51742361.html
51760926,Стажер системный инженер (BigData),0,0,rub,"['IT, Интернет, связь, телеком', 'Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Инжиниринг', 'Сетевые технологии', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4944476,,менее 50,15.0,КРОК,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-sistemnyj-inzhener-51760926.html
51778965,Сотрудник отдела по работе с алгоритмами автономности,0,0,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование', 'Нейросети / Искусственный интеллект', 'AI']",Москва,[],[],[],,4957440,,более 5000,8.0,Tesla,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/sotrudnik-otdela-po-rabote-s-algoritmami-avtonomnosti-51778965.html
51785226,Аналитик,0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Аналитика', 'Аналитика, исследование рынков']",Москва,[],[],[],,4957734,,более 5000,18.0,Disney,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/analitik-51785226.html
51801586,Агент мониторинга кибербезопасности,200000,280000,rub,"['IT, Интернет, связь, телеком']",['AI'],Москва,[],[],[],,14449,,100 — 500,9.0,SuperJob,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/agent-monitoringa-kiberbezopasnosti-51801586.html
51808347,Ведущий специалист-аналитик (управление правового обеспечения корпоративных отношений),0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR']","['Аналитика', 'Аналитика, исследование рынков']",Москва,"['Москва-Сити', 'Деловой центр']","['МЦД4', 'Филёвская']","['mediumaquamarine', 'blue']","Москва, Пресненская набережная, 12",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,55.749393,37.536968,https://www.superjob.ru/vakansii/veduschij-specialist-analitik-51808347.html
51824047,Frontend-разработчик,0,0,rub,"['IT, Интернет, связь, телеком']","['Web-верстка', 'Интернет, создание и поддержка сайтов', 'Разработка, программирование']",Москва,[],[],[],,4904563,,более 5000,2.0,VK: Старт карьеры,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/frontend-razrabotchik-51824047.html
51824478,Начальник отдела разработки (IT),0,0,rub,"['IT, Интернет, связь, телеком', 'Топ-персонал']","['Разработка, программирование', 'Управление проектами', 'IT, Интернет, связь, телеком', 'Страхование', 'Банки, инвестиции, лизинг']",Москва,[],[],[],"Москва, улица Малая Дмитровка, 10",191494,,500 — 1000,8.0,НПФ Благосостояние,От 3 лет,Полный рабочий день,Не имеет значения,55.768749,37.606434,https://www.superjob.ru/vakansii/nachalnik-otdela-razrabotki-51824478.html
51824510,Инженер по искусственному интеллекту,0,0,rub,"['IT, Интернет, связь, телеком']","['Инжиниринг', 'Нейросети / Искусственный интеллект']",Москва,[],[],[],,4959545,,менее 50,6.0,DreamWorks,От 3 лет,Полный рабочий день,Высшее,,,https://www.superjob.ru/vakansii/inzhener-po-iskusstvennomu-intellektu-51824510.html
51826667,Инженер-программист,0,0,rub,"['IT, Интернет, связь, телеком']","['Инжиниринг', 'Разработка, программирование']",Москва,[],[],[],,4959724,,менее 50,0.0,Википедия,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-programmist-51826667.html
51830755,Системный администратор (м. Некрасовка),100000,0,rub,"['IT, Интернет, связь, телеком']",['Системное администрирование'],Москва,[],[],[],"Москва, Покровская улица, 35",2914805,,50 — 100,3.0,"ГБОУ города Москвы ""Школа № 2053""",От 3 лет,Полный рабочий день,Не имеет значения,55.705723,37.91901,https://www.superjob.ru/vakansii/sistemnyj-administrator-51830755.html
51826689,Стажер менеджера программы,0,0,rub,"['IT, Интернет, связь, телеком', 'Продажи']","['Начало карьеры, мало опыта', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4959764,,менее 50,5.0,Amazon,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-menedzhera-programmy-51826689.html
51832398,Fullstack-разработчик (PHP / October CMS),200000,250000,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование']",Москва,['Авиамоторная'],['МЦД3'],['orangered'],"Москва, 2-я Синичкина улица",0,,,,,От 3 лет,Полный рабочий день,Не имеет значения,55.762405,37.713089,https://www.superjob.ru/vakansii/fullstack-razrabotchik-51832398.html
51853003,BI-аналитик,0,0,rub,"['IT, Интернет, связь, телеком']","['Аналитика', 'Системная интеграция']",Москва,[],[],[],,4961511,,менее 50,6.0,Туту,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/bi-analitik-51853003.html
51864488,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Бухгалтерия, финансы, аудит', 'IT, Интернет, связь, телеком']","['Казначейство', 'SRE']",Москва,['Медведково'],['Калужско-Рижская'],['orange'],"г Москва, улица Северодвинская, д. 20. 20",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.893646,37.675156,https://www.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51864488.html
51865209,Стажер по видеоалгоритмам,0,0,rub,"['IT, Интернет, связь, телеком']","['Инжиниринг', 'Разработка, программирование', 'Другое', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4962080,,менее 50,0.0,Netflix,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-po-videoalgoritmam-51865209.html
51868115,Стажёр в центр координации и повышения эффективности разработки,0,0,rub,"['IT, Интернет, связь, телеком']","['DevOps', 'Управление разработкой']",Москва,[],[],[],,4905642,,менее 50,13.0,Альфа-Банк: Старт карьеры,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazhjor-v-centr-koordinacii-i-povysheniya-effektivnosti-razrabotki-51868115.html
50523350,Консультант отдела внедрения и эксплуатации программного обеспечения,50000,55000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Внедрение и сопровождение ПО']",Москва,[],[],[],"Москва, Орликов переулок, 3кА",4887815,,более 5000,62.0,Социальный фонд России,Без опыта,Полный рабочий день,Среднее специальное,55.77158,37.647774,https://www.superjob.ru/vakansii/konsultant-otdela-vnedreniya-i-ekspluatacii-programmnogo-obespecheniya-50523350.html
50599353,Ведущий специалист 1С,180000,180000,rub,"['IT, Интернет, связь, телеком']","['Разработка, программирование', 'Системы управления предприятием (ERP)', 'Внедрение и сопровождение ПО']",Москва,['Тушинская'],['МЦД2'],['fuchsia'],"Москва, проезд Стратонавтов, 5",4230892,,500 — 1000,7.0,Акционерное общество «Государственное машиностроительное конструкторское бюро «Вымпел» им. И. И. Торопова»,От 3 лет,Полный рабочий день,Высшее,55.826073,37.441135,https://www.superjob.ru/vakansii/veduschij-specialist-1s-50599353.html
51277347,Эксперт по информационной безопасности,100000,0,rub,"['Безопасность, службы охраны', 'IT, Интернет, связь, телеком']","['Информационная безопасность', 'Информационная безопасность']",Москва,[],[],[],"Москва, улица Академика Королёва, 15к2",3974341,,более 5000,984.0,РТРС,От 3 лет,Полный рабочий день,Высшее,55.818428,37.614761,https://www.superjob.ru/vakansii/ekspert-po-informacionnoj-bezopasnosti-51277347.html
51612272,Сетевой инженер,80000,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Инжиниринг', 'Сетевые технологии']",Москва,['Аэропорт'],['Замоскворецкая'],['green'],"Москва, улица Викторенко, 7к2",3845930,,1000 — 5000,0.0,"ФГУП ""ГосНИИАС""",От 1 года,Полный рабочий день,Не имеет значения,55.79882,37.530399,https://www.superjob.ru/vakansii/setevoj-inzhener-51612272.html
51672410,Главный специалист систем автоматизированного проектирования (САПР),150000,200000,rub,"['IT, Интернет, связь, телеком', 'Промышленность, производство']","['Системы автоматизированного проектирования (САПР)', 'Железнодорожное машиностроение']",Москва,[],[],[],"Москва, Малая Сухаревская площадь, 10",3440179,,1000 — 5000,28.0,Росжелдорпроект,От 3 лет,Полный рабочий день,Высшее,55.772472,37.63068,https://www.superjob.ru/vakansii/glavnyj-specialist-sistem-avtomatizirovannogo-proektirovaniya-51672410.html
51719668,Дизайнер-верстальщик,0,0,rub,"['Дизайн', 'IT, Интернет, связь, телеком']","['Web-дизайн (UI/UX)', 'Верстка и полиграфия', 'Web-верстка']",Москва,"['Сетунь', 'Немчиновка', 'Баковка', 'Одинцово']","['МЦД1', 'МЦД1', 'МЦД1', 'МЦД1']","['darkorange', 'darkorange', 'darkorange', 'darkorange']","Московская область, Одинцовский городской округ, рабочий посёлок Новоивановское, Западная улица, 180",100593,,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",От 3 лет,Полный рабочий день,Не имеет значения,55.699001,37.343029,https://www.superjob.ru/vakansii/dizajner-verstalschik-51719668.html
