id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51838862,Сварщики 4-6 разряд,135000,235000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Строительно-монтажные работы', 'Атомная энергетика', 'Машиностроение, станкостроение']",Екатеринбург,[],[],[],,970633,,более 5000,2342.0,Трест Росспецэнергомонтаж,От 1 года,Полный рабочий день,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/svarschiki-4-6-razryad-51838862.html
51842720,Участковый маркшейдер (подземный),344000,0,rub,"['Строительство, проектирование, недвижимость', 'Сырье']","['Геодезия, картография, землеустроительство', 'Добыча', 'Металлы', 'Разведка и разработка месторождений', 'Другое']",Екатеринбург,[],[],[],"Хабаровский край, Аяно-Майский район",867018,,1000 — 5000,45.0,Амур Золото,От 3 лет,Работа вахтовым методом,Высшее,57.40752,135.359573,https://ekaterinburg.superjob.ru/vakansii/uchastkovyj-markshejder-51842720.html
51863471,Электромонтер по ремонту электрооборудования,180000,300000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],,4744563,,1000 — 5000,4189.0,АКС,От 1 года,Полный рабочий день,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/elektromonter-po-remontu-elektrooborudovaniya-51863471.html
51777049,"Уборщик территории, дворник",30000,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Клининг', 'Рабочий персонал, разное']",Екатеринбург,[],[],[],"Екатеринбург, улица Горького 21",4945580,,100 — 500,0.0,"ГКУ СО ""УАЗ ГСО""",Без опыта,Полный рабочий день,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/uborschik-territorii-51777049.html
51843770,Инженер по ремонту газово-лифтовой службы,75000,0,rub,"['Услуги, ремонт, сервисное обслуживание']","['Автосервис', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Бытовая техника', 'Компьютеры и оргтехника']",Екатеринбург,[],[],[],"Екатеринбург, ул. Соболева, д. 29",4880866,,1000 — 5000,10.0,СООД,От 3 лет,Полный рабочий день,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/inzhener-po-remontu-gazovo-liftovoj-sluzhby-51843770.html
45710099,Автомеханик,80000,150000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Автосервис'],Екатеринбург,[],[],[],"Свердловская область, Екатеринбург, Аппаратная улица, 5К",4433235,,менее 50,1.0,АВТОР СЕРВИС,От 1 года,Полный рабочий день,Среднее специальное,56.871582,60.670158,https://ekaterinburg.superjob.ru/vakansii/avtomehanik-45710099.html
51188114,"Уборщик помещений, вахта 60/60 Чукотка",180000,230000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Клининг'],Екатеринбург,[],[],[],,4744563,,1000 — 5000,4189.0,АКС,Без опыта,Работа вахтовым методом,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/uborschik-pomeschenij-51188114.html
51214607,"Электромонтер по ремонту и обслуживанию электрооборудования, вахта Чукотка",300000,300000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Телекоммуникационное оборудование и сети', 'Промышленное оборудование']",Екатеринбург,[],[],[],,4744563,,1000 — 5000,4189.0,АКС,От 3 лет,Работа вахтовым методом,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-51214607.html
51548471,Слесарь по обслуживанию и ремонту систем вентиляции и кондиционирования,175000,0,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Отопление, вентиляция и кондиционирование', 'Другое', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Хабаровск, Восточное шоссе, 14А",867018,,1000 — 5000,45.0,Амур Золото,От 3 лет,Работа вахтовым методом,Не имеет значения,48.47757,135.129028,https://ekaterinburg.superjob.ru/vakansii/slesar-po-obsluzhivaniyu-i-remontu-sistem-ventilyacii-i-kondicionirovaniya-51548471.html
51486605,Слесарь по обслуживанию и ремонту оборудования,0,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Красноярский край, Норильск",4273213,,500 — 1000,5.0,Черногорская ГРК,От 3 лет,Работа вахтовым методом,Среднее специальное,69.343987,88.210396,https://ekaterinburg.superjob.ru/vakansii/slesar-po-obsluzhivaniyu-i-remontu-oborudovaniya-51486605.html
51700450,"Машинист блочной системы управления агрегатами (ГПУ, КУВ, РВК)",0,0,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание']","['Промышленное оборудование', 'Промышленное оборудование']",Екатеринбург,[],[],[],"Красноярский край, Норильск",4273213,,500 — 1000,5.0,Черногорская ГРК,От 3 лет,Работа вахтовым методом,Среднее специальное,69.343987,88.210396,https://ekaterinburg.superjob.ru/vakansii/mashinist-blochnoj-sistemy-upravleniya-agregatami-51700450.html
51496724,Слесарь по обслуживанию и ремонту оборудования,0,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Красноярский край, Норильск",4273213,,500 — 1000,5.0,Черногорская ГРК,От 1 года,Полный рабочий день,Среднее,69.343987,88.210396,https://ekaterinburg.superjob.ru/vakansii/slesar-po-obsluzhivaniyu-i-remontu-oborudovaniya-51496724.html
51736500,Слесарь по ремонту парогазотурбинного оборудования 5 разряда,55000,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],,178200,,1000 — 5000,61.0,Т Плюс,От 1 года,Полный рабочий день,Среднее специальное,,,https://ekaterinburg.superjob.ru/vakansii/slesar-po-remontu-parogazoturbinnogo-oborudovaniya-5-razryada-51736500.html
51781453,Приемщик в Гипермаркет Магнит,40600,60900,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Складское хозяйство', 'Автосервис']",Екатеринбург,[],[],[],"Екатеринбург, Восточная, 35",280168,,более 5000,18163.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,56.822109,60.640217,https://ekaterinburg.superjob.ru/vakansii/priemschik-v-gipermarket-magnit-51781453.html
51797187,Приемщик в Гипермаркет Магнит,40600,60900,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Складское хозяйство', 'Автосервис']",Екатеринбург,[],[],[],"Екатеринбург, Академика Шварца, 1",280168,,более 5000,18163.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,56.796722,60.61298,https://ekaterinburg.superjob.ru/vakansii/priemschik-v-gipermarket-magnit-51797187.html
51833819,Слесарь по ремонту парогазотурбинного оборудования 6 разряда,62000,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Свердловская область, Екатеринбург, проспект Космонавтов, 21",178200,,1000 — 5000,61.0,Т Плюс,От 1 года,Полный рабочий день,Среднее специальное,56.878227,60.610168,https://ekaterinburg.superjob.ru/vakansii/slesar-po-remontu-parogazoturbinnogo-oborudovaniya-6-razryada-51833819.html
51834354,Слесарь-ремонтник,56000,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Екатеринбург, Тюменская, 13",2466656,,более 5000,6387.0,Российские железные дороги,Без опыта,Полный рабочий день,Среднее,56.860592,60.592121,https://ekaterinburg.superjob.ru/vakansii/slesar-remontnik-51834354.html
51837394,Слесарь-ремонтник,51000,0,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],"Свердловская область, Екатеринбург, Тяговая улица, 1А",2466656,,более 5000,6387.0,Российские железные дороги,От 1 года,Полный рабочий день,Среднее,56.87986,60.489334,https://ekaterinburg.superjob.ru/vakansii/slesar-remontnik-51837394.html
51844186,Мастер по ремонту ГПУ,0,0,rub,"['Услуги, ремонт, сервисное обслуживание']","['Автосервис', 'Металлоремонт', 'Телекоммуникационное оборудование и сети', 'Торговое, складское, холодильное оборудование', 'Бытовая техника']",Екатеринбург,[],[],[],,4273213,,500 — 1000,5.0,Черногорская ГРК,От 1 года,Полный рабочий день,Среднее специальное,,,https://ekaterinburg.superjob.ru/vakansii/master-po-remontu-gpu-51844186.html
51697590,Дежурный специалист по информационной безопасности,0,0,rub,"['IT, Интернет, связь, телеком', 'Безопасность, службы охраны']","['Другое', 'Информационная безопасность', 'Информационная безопасность', 'Другое']",Уфа,[],[],[],"Уфа, бульвар Тухвата Янаби, 32/1",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,54.783783,56.122543,https://ufa.superjob.ru/vakansii/dezhurnyj-specialist-po-informacionnoj-bezopasnosti-51697590.html
51697719,Системный администратор,0,36540,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Системное администрирование', 'Техническая поддержка', 'Начало карьеры, мало опыта', 'Внедрение и сопровождение ПО']",Фурманов,[],[],[],"Фурманов, улица Демьяна Бедного, 1А",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,57.257141,41.117516,https://furmanov.superjob.ru/vakansii/sistemnyj-administrator-51697719.html
51697637,Системный администратор,25000,30000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Волгоград,[],[],[],"Волгоград, проспект имени В.И. Ленина",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,48.759968,44.555943,https://volgograd.superjob.ru/vakansii/sistemnyj-administrator-51697637.html
51697696,Системный администратор,50000,60000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Скадовск,[],[],[],"Скадовск, Александровская улица, 32А",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,46.114944,32.907536,https://www.superjob.ru/vakansii/sistemnyj-administrator-51697696.html
51697700,Системный администратор,30450,56550,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Тосно,[],[],[],"Тосно, проспект Ленина, 60",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,59.537891,30.883648,https://tosno.superjob.ru/vakansii/sistemnyj-administrator-51697700.html
51697714,Системный администратор,30000,35000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Скадовск,[],[],[],"Скадовск, Александровская улица, 32А",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,46.114944,32.907536,https://www.superjob.ru/vakansii/sistemnyj-administrator-51697714.html
51697725,Системный администратор,26100,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Владимир,[],[],[],,11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,,,https://vladimir.superjob.ru/vakansii/sistemnyj-administrator-51697725.html
51697744,Системный администратор,44000,59000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Сочи,[],[],[],"Сочи, Курортный проспект, 106Б",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,43.55022,39.781685,https://sochi.superjob.ru/vakansii/sistemnyj-administrator-51697744.html
51697748,Специалист по информационной безопасности,30000,0,rub,"['IT, Интернет, связь, телеком', 'Безопасность, службы охраны']","['Другое', 'Информационная безопасность', 'Информационная безопасность', 'Другое']",Кемерово,[],[],[],"Кемерово, улица Кирова, 55",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,55.353401,86.067581,https://kemerovo.superjob.ru/vakansii/specialist-po-informacionnoj-bezopasnosti-51697748.html
51697765,Системный администратор,33060,39150,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Геленджик,[],[],[],"Геленджик, улица Островского, 3",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,44.562695,38.077663,https://gelendzhik.superjob.ru/vakansii/sistemnyj-administrator-51697765.html
51697772,Специалист по информационной безопасности,47850,56550,rub,"['IT, Интернет, связь, телеком', 'Безопасность, службы охраны']","['Другое', 'Информационная безопасность', 'Информационная безопасность', 'Другое']",Кострома,[],[],[],"Кострома, Кинешемское шоссе, 27",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,57.751514,40.997746,https://kostroma.superjob.ru/vakansii/specialist-po-informacionnoj-bezopasnosti-51697772.html
51697801,Специалист по информационным технологиям (Санкт-Петербург),39150,65250,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Системное администрирование', 'Телекоммуникации и связь', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Санкт-Петербург,[],[],[],,11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,,,https://spb.superjob.ru/vakansii/specialist-po-informacionnym-tehnologiyam-51697801.html
51697804,Системный администратор,0,0,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Саров,[],[],[],"Саров, улица Ушакова, 5",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,54.925705,43.342068,https://sarov.superjob.ru/vakansii/sistemnyj-administrator-51697804.html
51697816,Системный администратор,0,40000,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Санкт-Петербург,"['Чернышевская', 'Невский Проспект', 'Гостиный Двор']","['Кировско-Выборгская', 'Московско-Петроградская', 'Невско-Василеостровская']","['red', 'blue', 'green']","Санкт-Петербург, улица Пестеля, 2",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,59.942455,30.339897,https://spb.superjob.ru/vakansii/sistemnyj-administrator-51697816.html
51697819,Системный администратор,34800,52200,rub,"['IT, Интернет, связь, телеком']","['Администрирование баз данных', 'Сетевые технологии', 'Системное администрирование', 'Техническая поддержка', 'Внедрение и сопровождение ПО']",Шахтёрск (Донецкая область),[],[],[],,11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,,,https://shakhtersk.superjob.ru/vakansii/sistemnyj-administrator-51697819.html
